Dataset name: masked_without_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/Without_Unmasked/Masked/model.pth,Accuracy: 0.57,Precision: 0.57,Recall: 0.57,F1 Score: 0.57,"Confusion Matrix:
[[1 0 0 ... 0 0 0]
 [0 1 0 ... 0 0 0]
 [0 0 1 ... 0 0 0]
 ...
 [0 0 0 ... 1 0 0]
 [0 0 0 ... 0 1 0]
 [0 0 0 ... 0 0 1]]
"
Dataset name: masked_without_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/With_Unmasked/Augmented_Masked/model.pth,Accuracy: 0.0,Precision: 0.0,Recall: 0.0,F1 Score: 0.0,"Confusion Matrix:
[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: masked_without_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/Without_Unmasked/Augmented_Masked/model.pth,Accuracy: 0.002,Precision: 0.002,Recall: 0.002,F1 Score: 0.002,"Confusion Matrix:
[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: masked_without_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/Unmasked/model.pth,Accuracy: 0.462,Precision: 0.462,Recall: 0.462,F1 Score: 0.462,"Confusion Matrix:
[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 1 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: masked_without_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/With_Unmasked/Masked/model.pth,Accuracy: 0.0,Precision: 0.0,Recall: 0.0,F1 Score: 0.0,"Confusion Matrix:
[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: masked_without_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/Without_Unmasked/Masked/model.pth,Accuracy: 0.976,Precision: 0.976,Recall: 0.976,F1 Score: 0.976,"Confusion Matrix:
[[1 0 0 ... 0 0 0]
 [0 1 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 1 0 0]
 [0 0 0 ... 0 1 0]
 [0 0 0 ... 0 0 1]]
"
Dataset name: masked_without_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/With_Unmasked/Augmented_Masked/model.pth,Accuracy: 0.0,Precision: 0.0,Recall: 0.0,F1 Score: 0.0,"Confusion Matrix:
[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: masked_without_unmasked_dataset,Model: Models/Input_ids_based/NN_1024_768_300/Without_Unmasked/Augmented_Masked/model.pth,Accuracy: 0.001,Precision: 0.001,Recall: 0.001,F1 Score: 0.001,"Confusion Matrix:
[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/Unmasked/model.pth,Accuracy: 0.23966666666666667,Precision: 0.23966666666666667,Recall: 0.23966666666666667,F1 Score: 0.23966666666666667,"Confusion Matrix:
[[3 0 0 ... 0 0 0]
 [0 2 0 ... 0 0 0]
 [0 0 1 ... 0 0 0]
 ...
 [0 0 0 ... 1 0 0]
 [0 0 0 ... 0 1 0]
 [0 0 0 ... 0 0 2]]
"
Dataset name: augmented_masked_with_unmasked_dataset,Model: Models/Embeddings_based/NN_1024_768_300/With_Unmasked/Masked/model.pth,Accuracy: 0.0005,Precision: 0.0005,Recall: 0.0005,F1 Score: 0.0005,"Confusion Matrix:
[[0 1 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
"
